customer_id,total_revenue,total_orders,first_purchase,last_purchase,customer_lifetime_days,avg_order_value,CLV,signup_date,signup_month,clv_percentile,clv_segment
10155,73.92,1,2022-01-30,2022-01-30,0.0,73.92,73.92,2021-01-18,2021-01,0.17352885880804664,Low Value
10155,73.92,1,2022-01-30,2022-01-30,0.0,73.92,73.92,2021-07-13,2021-07,0.17352885880804664,Low Value
10155,73.92,1,2022-01-30,2022-01-30,0.0,73.92,73.92,2021-06-10,2021-06,0.17352885880804664,Low Value
10155,73.92,1,2022-01-30,2022-01-30,0.0,73.92,73.92,2022-06-15,2022-06,0.17352885880804664,Low Value
10155,73.92,1,2022-01-30,2022-01-30,0.0,73.92,73.92,2021-03-10,2021-03,0.17352885880804664,Low Value
10156,325.93,1,2023-05-20,2023-05-20,0.0,325.93,325.93,2023-03-02,2023-03,0.6369148336153412,Mid Value
10156,325.93,1,2023-05-20,2023-05-20,0.0,325.93,325.93,2021-08-03,2021-08,0.6369148336153412,Mid Value
10156,325.93,1,2023-05-20,2023-05-20,0.0,325.93,325.93,2023-03-16,2023-03,0.6369148336153412,Mid Value
10156,325.93,1,2023-05-20,2023-05-20,0.0,325.93,325.93,2022-12-04,2022-12,0.6369148336153412,Mid Value
10158,67.92,1,2024-01-11,2024-01-11,0.0,67.92,67.92,2022-10-21,2022-10,0.15656138371874412,Low Value
10158,67.92,1,2024-01-11,2024-01-11,0.0,67.92,67.92,2023-04-25,2023-04,0.15656138371874412,Low Value
10158,67.92,1,2024-01-11,2024-01-11,0.0,67.92,67.92,2022-04-08,2022-04,0.15656138371874412,Low Value
10158,67.92,1,2024-01-11,2024-01-11,0.0,67.92,67.92,2022-12-22,2022-12,0.15656138371874412,Low Value
10159,193.0,1,2024-02-06,2024-02-06,0.0,193.0,193.0,2023-01-02,2023-01,0.4335871404399323,Low Value
10159,193.0,1,2024-02-06,2024-02-06,0.0,193.0,193.0,2021-11-05,2021-11,0.4335871404399323,Low Value
10159,193.0,1,2024-02-06,2024-02-06,0.0,193.0,193.0,2022-04-11,2022-04,0.4335871404399323,Low Value
10159,193.0,1,2024-02-06,2024-02-06,0.0,193.0,193.0,2023-05-18,2023-05,0.4335871404399323,Low Value
10159,193.0,1,2024-02-06,2024-02-06,0.0,193.0,193.0,2021-03-09,2021-03,0.4335871404399323,Low Value
10159,193.0,1,2024-02-06,2024-02-06,0.0,193.0,193.0,2023-06-11,2023-06,0.4335871404399323,Low Value
10161,65.61,1,2021-12-03,2021-12-03,0.0,65.61,65.61,2021-07-13,2021-07,0.15284827975183304,Low Value
10161,65.61,1,2021-12-03,2021-12-03,0.0,65.61,65.61,2021-06-17,2021-06,0.15284827975183304,Low Value
10161,65.61,1,2021-12-03,2021-12-03,0.0,65.61,65.61,2022-08-21,2022-08,0.15284827975183304,Low Value
10161,65.61,1,2021-12-03,2021-12-03,0.0,65.61,65.61,2021-03-25,2021-03,0.15284827975183304,Low Value
10161,65.61,1,2021-12-03,2021-12-03,0.0,65.61,65.61,2022-08-08,2022-08,0.15284827975183304,Low Value
10162,112.02,1,2022-05-13,2022-05-13,0.0,112.02,112.02,2022-01-17,2022-01,0.2592122579432224,Low Value
10162,112.02,1,2022-05-13,2022-05-13,0.0,112.02,112.02,2021-07-28,2021-07,0.2592122579432224,Low Value
10162,112.02,1,2022-05-13,2022-05-13,0.0,112.02,112.02,2022-11-25,2022-11,0.2592122579432224,Low Value
10162,112.02,1,2022-05-13,2022-05-13,0.0,112.02,112.02,2021-07-15,2021-07,0.2592122579432224,Low Value
10162,112.02,1,2022-05-13,2022-05-13,0.0,112.02,112.02,2023-04-26,2023-04,0.2592122579432224,Low Value
10162,112.02,1,2022-05-13,2022-05-13,0.0,112.02,112.02,2023-03-08,2023-03,0.2592122579432224,Low Value
10173,32.13,1,2023-03-15,2023-03-15,0.0,32.13,32.13,2022-07-05,2022-07,0.06594284639969919,Low Value
10173,32.13,1,2023-03-15,2023-03-15,0.0,32.13,32.13,2023-02-23,2023-02,0.06594284639969919,Low Value
10177,44.86,1,2023-09-17,2023-09-17,0.0,44.86,44.86,2023-03-17,2023-03,0.10105282947922542,Low Value
10178,88.94,1,2023-12-05,2023-12-05,0.0,88.94,88.94,2021-09-11,2021-09,0.20962586952434667,Low Value
10178,88.94,1,2023-12-05,2023-12-05,0.0,88.94,88.94,2022-05-26,2022-05,0.20962586952434667,Low Value
10178,88.94,1,2023-12-05,2023-12-05,0.0,88.94,88.94,2021-10-27,2021-10,0.20962586952434667,Low Value
10178,88.94,1,2023-12-05,2023-12-05,0.0,88.94,88.94,2022-08-09,2022-08,0.20962586952434667,Low Value
10178,88.94,1,2023-12-05,2023-12-05,0.0,88.94,88.94,2022-07-04,2022-07,0.20962586952434667,Low Value
10178,88.94,1,2023-12-05,2023-12-05,0.0,88.94,88.94,2023-06-18,2023-06,0.20962586952434667,Low Value
10178,88.94,1,2023-12-05,2023-12-05,0.0,88.94,88.94,2022-04-02,2022-04,0.20962586952434667,Low Value
10181,140.02,1,2022-12-24,2022-12-24,0.0,140.02,140.02,2021-11-29,2021-11,0.3217710095882685,Low Value
10181,140.02,1,2022-12-24,2022-12-24,0.0,140.02,140.02,2022-12-23,2022-12,0.3217710095882685,Low Value
10181,140.02,1,2022-12-24,2022-12-24,0.0,140.02,140.02,2022-07-16,2022-07,0.3217710095882685,Low Value
10181,140.02,1,2022-12-24,2022-12-24,0.0,140.02,140.02,2022-03-09,2022-03,0.3217710095882685,Low Value
10181,140.02,1,2022-12-24,2022-12-24,0.0,140.02,140.02,2022-08-23,2022-08,0.3217710095882685,Low Value
10183,145.01,1,2023-09-10,2023-09-10,0.0,145.01,145.01,2023-01-24,2023-01,0.3327223162248543,Low Value
10183,145.01,1,2023-09-10,2023-09-10,0.0,145.01,145.01,2022-05-13,2022-05,0.3327223162248543,Low Value
10189,165.39,1,2023-05-08,2023-05-08,0.0,165.39,165.39,2023-05-19,2023-05,0.37304944538447077,Low Value
10189,165.39,1,2023-05-08,2023-05-08,0.0,165.39,165.39,2023-03-31,2023-03,0.37304944538447077,Low Value
10189,165.39,1,2023-05-08,2023-05-08,0.0,165.39,165.39,2023-02-17,2023-02,0.37304944538447077,Low Value
10189,165.39,1,2023-05-08,2023-05-08,0.0,165.39,165.39,2021-04-14,2021-04,0.37304944538447077,Low Value
10189,165.39,1,2023-05-08,2023-05-08,0.0,165.39,165.39,2021-08-21,2021-08,0.37304944538447077,Low Value
10189,165.39,1,2023-05-08,2023-05-08,0.0,165.39,165.39,2022-10-15,2022-10,0.37304944538447077,Low Value
10194,191.79,1,2023-06-10,2023-06-10,0.0,191.79,191.79,2022-08-28,2022-08,0.43189509306260576,Low Value
10194,191.79,1,2023-06-10,2023-06-10,0.0,191.79,191.79,2021-10-10,2021-10,0.43189509306260576,Low Value
10194,191.79,1,2023-06-10,2023-06-10,0.0,191.79,191.79,2021-01-27,2021-01,0.43189509306260576,Low Value
10194,191.79,1,2023-06-10,2023-06-10,0.0,191.79,191.79,2023-04-29,2023-04,0.43189509306260576,Low Value
10194,191.79,1,2023-06-10,2023-06-10,0.0,191.79,191.79,2023-01-01,2023-01,0.43189509306260576,Low Value
10194,191.79,1,2023-06-10,2023-06-10,0.0,191.79,191.79,2022-01-21,2022-01,0.43189509306260576,Low Value
10198,15.73,1,2023-05-22,2023-05-22,0.0,15.73,15.73,2022-10-13,2022-10,0.027965783041925173,Low Value
10198,15.73,1,2023-05-22,2023-05-22,0.0,15.73,15.73,2022-09-25,2022-09,0.027965783041925173,Low Value
10199,173.54,1,2022-06-05,2022-06-05,0.0,173.54,173.54,2021-10-28,2021-10,0.39288400075202107,Low Value
10199,173.54,1,2022-06-05,2022-06-05,0.0,173.54,173.54,2022-06-29,2022-06,0.39288400075202107,Low Value
10202,3.83,1,2023-06-01,2023-06-01,0.0,3.83,3.83,2021-04-21,2021-04,0.006674186877232562,Low Value
10202,3.83,1,2023-06-01,2023-06-01,0.0,3.83,3.83,2021-08-02,2021-08,0.006674186877232562,Low Value
10202,3.83,1,2023-06-01,2023-06-01,0.0,3.83,3.83,2023-02-20,2023-02,0.006674186877232562,Low Value
10202,3.83,1,2023-06-01,2023-06-01,0.0,3.83,3.83,2022-08-24,2022-08,0.006674186877232562,Low Value
10202,3.83,1,2023-06-01,2023-06-01,0.0,3.83,3.83,2021-07-14,2021-07,0.006674186877232562,Low Value
10208,105.63,1,2021-08-22,2021-08-22,0.0,105.63,105.63,2021-05-17,2021-05,0.24821394999059973,Low Value
10208,105.63,1,2021-08-22,2021-08-22,0.0,105.63,105.63,2021-03-23,2021-03,0.24821394999059973,Low Value
10208,105.63,1,2021-08-22,2021-08-22,0.0,105.63,105.63,2022-11-23,2022-11,0.24821394999059973,Low Value
