customer_id,total_revenue,total_orders,first_purchase,last_purchase,customer_lifetime_days,avg_order_value,CLV,signup_date,signup_month,clv_percentile,clv_segment
10906,1177.85,4,2022-03-22,2023-03-24,367.0,294.4625,1177.85,2022-06-20,2022-06,0.9935608197029517,VIP
10906,1177.85,4,2022-03-22,2023-03-24,367.0,294.4625,1177.85,2022-09-16,2022-09,0.9935608197029517,VIP
10906,1177.85,4,2022-03-22,2023-03-24,367.0,294.4625,1177.85,2021-03-24,2021-03,0.9935608197029517,VIP
10946,1175.77,4,2022-12-05,2023-06-30,207.0,293.9425,1175.77,2022-07-24,2022-07,0.9929968039105095,VIP
10946,1175.77,4,2022-12-05,2023-06-30,207.0,293.9425,1175.77,2022-05-12,2022-05,0.9929968039105095,VIP
10946,1175.77,4,2022-12-05,2023-06-30,207.0,293.9425,1175.77,2022-08-06,2022-08,0.9929968039105095,VIP
10946,1175.77,4,2022-12-05,2023-06-30,207.0,293.9425,1175.77,2022-06-04,2022-06,0.9929968039105095,VIP
10946,1175.77,4,2022-12-05,2023-06-30,207.0,293.9425,1175.77,2021-09-21,2021-09,0.9929968039105095,VIP
10946,1175.77,4,2022-12-05,2023-06-30,207.0,293.9425,1175.77,2021-07-05,2021-07,0.9929968039105095,VIP
10258,1104.27,5,2022-02-22,2023-03-18,389.0,220.85399999999998,1104.27,2023-03-22,2023-03,0.9922917841699568,VIP
10258,1104.27,5,2022-02-22,2023-03-18,389.0,220.85399999999998,1104.27,2021-03-22,2021-03,0.9922917841699568,VIP
10258,1104.27,5,2022-02-22,2023-03-18,389.0,220.85399999999998,1104.27,2021-07-31,2021-07,0.9922917841699568,VIP
10258,1104.27,5,2022-02-22,2023-03-18,389.0,220.85399999999998,1104.27,2022-09-13,2022-09,0.9922917841699568,VIP
10258,1104.27,5,2022-02-22,2023-03-18,389.0,220.85399999999998,1104.27,2021-10-17,2021-10,0.9922917841699568,VIP
10258,1104.27,5,2022-02-22,2023-03-18,389.0,220.85399999999998,1104.27,2022-11-26,2022-11,0.9922917841699568,VIP
10258,1104.27,5,2022-02-22,2023-03-18,389.0,220.85399999999998,1104.27,2021-02-02,2021-02,0.9922917841699568,VIP
10258,1104.27,5,2022-02-22,2023-03-18,389.0,220.85399999999998,1104.27,2021-09-11,2021-09,0.9922917841699568,VIP
10258,1104.27,5,2022-02-22,2023-03-18,389.0,220.85399999999998,1104.27,2021-08-27,2021-08,0.9922917841699568,VIP
11492,1089.74,5,2021-06-19,2023-05-17,697.0,217.948,1089.74,2022-02-05,2022-02,0.9915397631133672,VIP
11492,1089.74,5,2021-06-19,2023-05-17,697.0,217.948,1089.74,2021-11-11,2021-11,0.9915397631133672,VIP
11492,1089.74,5,2021-06-19,2023-05-17,697.0,217.948,1089.74,2021-01-30,2021-01,0.9915397631133672,VIP
11492,1089.74,5,2021-06-19,2023-05-17,697.0,217.948,1089.74,2021-07-13,2021-07,0.9915397631133672,VIP
11492,1089.74,5,2021-06-19,2023-05-17,697.0,217.948,1089.74,2021-04-01,2021-04,0.9915397631133672,VIP
11492,1089.74,5,2021-06-19,2023-05-17,697.0,217.948,1089.74,2021-06-02,2021-06,0.9915397631133672,VIP
11492,1089.74,5,2021-06-19,2023-05-17,697.0,217.948,1089.74,2022-08-01,2022-08,0.9915397631133672,VIP
10386,1083.82,9,2021-10-06,2023-08-15,678.0,120.42444444444443,1083.82,2022-05-29,2022-05,0.990646738108667,VIP
10386,1083.82,9,2021-10-06,2023-08-15,678.0,120.42444444444443,1083.82,2022-05-06,2022-05,0.990646738108667,VIP
10386,1083.82,9,2021-10-06,2023-08-15,678.0,120.42444444444443,1083.82,2022-10-04,2022-10,0.990646738108667,VIP
10386,1083.82,9,2021-10-06,2023-08-15,678.0,120.42444444444443,1083.82,2021-08-12,2021-08,0.990646738108667,VIP
10386,1083.82,9,2021-10-06,2023-08-15,678.0,120.42444444444443,1083.82,2022-05-24,2022-05,0.990646738108667,VIP
10386,1083.82,9,2021-10-06,2023-08-15,678.0,120.42444444444443,1083.82,2023-05-27,2023-05,0.990646738108667,VIP
10386,1083.82,9,2021-10-06,2023-08-15,678.0,120.42444444444443,1083.82,2023-02-22,2023-02,0.990646738108667,VIP
10386,1083.82,9,2021-10-06,2023-08-15,678.0,120.42444444444443,1083.82,2023-04-27,2023-04,0.990646738108667,VIP
10386,1083.82,9,2021-10-06,2023-08-15,678.0,120.42444444444443,1083.82,2022-07-07,2022-07,0.990646738108667,VIP
10386,1083.82,9,2021-10-06,2023-08-15,678.0,120.42444444444443,1083.82,2022-10-09,2022-10,0.990646738108667,VIP
10386,1083.82,9,2021-10-06,2023-08-15,678.0,120.42444444444443,1083.82,2021-07-23,2021-07,0.990646738108667,VIP
10386,1083.82,9,2021-10-06,2023-08-15,678.0,120.42444444444443,1083.82,2021-06-09,2021-06,0.990646738108667,VIP
12317,1024.12,4,2021-08-09,2022-12-03,481.0,256.03,1024.12,2023-04-12,2023-04,0.9898007144200037,VIP
12317,1024.12,4,2021-08-09,2022-12-03,481.0,256.03,1024.12,2021-02-21,2021-02,0.9898007144200037,VIP
12317,1024.12,4,2021-08-09,2022-12-03,481.0,256.03,1024.12,2021-12-03,2021-12,0.9898007144200037,VIP
12317,1024.12,4,2021-08-09,2022-12-03,481.0,256.03,1024.12,2021-10-20,2021-10,0.9898007144200037,VIP
12317,1024.12,4,2021-08-09,2022-12-03,481.0,256.03,1024.12,2023-04-03,2023-04,0.9898007144200037,VIP
12317,1024.12,4,2021-08-09,2022-12-03,481.0,256.03,1024.12,2021-05-18,2021-05,0.9898007144200037,VIP
11152,1016.1099999999999,6,2021-12-31,2024-01-26,756.0,169.35166666666666,1016.1099999999999,2022-12-05,2022-12,0.9891426959954879,VIP
11152,1016.1099999999999,6,2021-12-31,2024-01-26,756.0,169.35166666666666,1016.1099999999999,2023-02-25,2023-02,0.9891426959954879,VIP
11152,1016.1099999999999,6,2021-12-31,2024-01-26,756.0,169.35166666666666,1016.1099999999999,2021-06-08,2021-06,0.9891426959954879,VIP
11152,1016.1099999999999,6,2021-12-31,2024-01-26,756.0,169.35166666666666,1016.1099999999999,2023-05-22,2023-05,0.9891426959954879,VIP
11152,1016.1099999999999,6,2021-12-31,2024-01-26,756.0,169.35166666666666,1016.1099999999999,2023-03-07,2023-03,0.9891426959954879,VIP
11152,1016.1099999999999,6,2021-12-31,2024-01-26,756.0,169.35166666666666,1016.1099999999999,2023-03-26,2023-03,0.9891426959954879,VIP
11152,1016.1099999999999,6,2021-12-31,2024-01-26,756.0,169.35166666666666,1016.1099999999999,2021-01-19,2021-01,0.9891426959954879,VIP
11152,1016.1099999999999,6,2021-12-31,2024-01-26,756.0,169.35166666666666,1016.1099999999999,2021-02-05,2021-02,0.9891426959954879,VIP
10661,1015.25,7,2021-05-29,2023-12-01,916.0,145.03571428571428,1015.25,2021-04-05,2021-04,0.988155668358714,VIP
10661,1015.25,7,2021-05-29,2023-12-01,916.0,145.03571428571428,1015.25,2022-03-20,2022-03,0.988155668358714,VIP
10661,1015.25,7,2021-05-29,2023-12-01,916.0,145.03571428571428,1015.25,2021-11-18,2021-11,0.988155668358714,VIP
10661,1015.25,7,2021-05-29,2023-12-01,916.0,145.03571428571428,1015.25,2022-05-08,2022-05,0.988155668358714,VIP
10661,1015.25,7,2021-05-29,2023-12-01,916.0,145.03571428571428,1015.25,2022-10-12,2022-10,0.988155668358714,VIP
10661,1015.25,7,2021-05-29,2023-12-01,916.0,145.03571428571428,1015.25,2021-01-23,2021-01,0.988155668358714,VIP
10661,1015.25,7,2021-05-29,2023-12-01,916.0,145.03571428571428,1015.25,2023-03-06,2023-03,0.988155668358714,VIP
10661,1015.25,7,2021-05-29,2023-12-01,916.0,145.03571428571428,1015.25,2021-12-03,2021-12,0.988155668358714,VIP
10661,1015.25,7,2021-05-29,2023-12-01,916.0,145.03571428571428,1015.25,2023-06-07,2023-06,0.988155668358714,VIP
10661,1015.25,7,2021-05-29,2023-12-01,916.0,145.03571428571428,1015.25,2022-09-03,2022-09,0.988155668358714,VIP
10661,1015.25,7,2021-05-29,2023-12-01,916.0,145.03571428571428,1015.25,2021-08-23,2021-08,0.988155668358714,VIP
10661,1015.25,7,2021-05-29,2023-12-01,916.0,145.03571428571428,1015.25,2022-11-01,2022-11,0.988155668358714,VIP
10661,1015.25,7,2021-05-29,2023-12-01,916.0,145.03571428571428,1015.25,2023-03-05,2023-03,0.988155668358714,VIP
10104,1010.94,7,2021-11-23,2023-07-06,590.0,144.42000000000002,1010.94,2023-02-12,2023-02,0.9870746380898665,VIP
10104,1010.94,7,2021-11-23,2023-07-06,590.0,144.42000000000002,1010.94,2021-09-07,2021-09,0.9870746380898665,VIP
10104,1010.94,7,2021-11-23,2023-07-06,590.0,144.42000000000002,1010.94,2021-02-13,2021-02,0.9870746380898665,VIP
10104,1010.94,7,2021-11-23,2023-07-06,590.0,144.42000000000002,1010.94,2022-02-14,2022-02,0.9870746380898665,VIP
10104,1010.94,7,2021-11-23,2023-07-06,590.0,144.42000000000002,1010.94,2022-07-02,2022-07,0.9870746380898665,VIP
10104,1010.94,7,2021-11-23,2023-07-06,590.0,144.42000000000002,1010.94,2021-10-12,2021-10,0.9870746380898665,VIP
10104,1010.94,7,2021-11-23,2023-07-06,590.0,144.42000000000002,1010.94,2022-05-31,2022-05,0.9870746380898665,VIP
10104,1010.94,7,2021-11-23,2023-07-06,590.0,144.42000000000002,1010.94,2022-05-06,2022-05,0.9870746380898665,VIP
10104,1010.94,7,2021-11-23,2023-07-06,590.0,144.42000000000002,1010.94,2022-11-04,2022-11,0.9870746380898665,VIP
10104,1010.94,7,2021-11-23,2023-07-06,590.0,144.42000000000002,1010.94,2022-03-19,2022-03,0.9870746380898665,VIP
11352,1009.85,2,2022-01-18,2022-08-18,212.0,504.925,1009.85,2021-07-14,2021-07,0.9864166196653507,VIP
11352,1009.85,2,2022-01-18,2022-08-18,212.0,504.925,1009.85,2021-03-19,2021-03,0.9864166196653507,VIP
11352,1009.85,2,2022-01-18,2022-08-18,212.0,504.925,1009.85,2021-09-07,2021-09,0.9864166196653507,VIP
11352,1009.85,2,2022-01-18,2022-08-18,212.0,504.925,1009.85,2021-12-18,2021-12,0.9864166196653507,VIP
12467,1004.1800000000001,4,2021-10-28,2023-10-30,732.0,251.04500000000002,1004.1800000000001,2022-10-11,2022-10,0.985993607821019,VIP
12467,1004.1800000000001,4,2021-10-28,2023-10-30,732.0,251.04500000000002,1004.1800000000001,2023-03-30,2023-03,0.985993607821019,VIP
12467,1004.1800000000001,4,2021-10-28,2023-10-30,732.0,251.04500000000002,1004.1800000000001,2023-01-31,2023-01,0.985993607821019,VIP
12467,1004.1800000000001,4,2021-10-28,2023-10-30,732.0,251.04500000000002,1004.1800000000001,2021-08-14,2021-08,0.985993607821019,VIP
12467,1004.1800000000001,4,2021-10-28,2023-10-30,732.0,251.04500000000002,1004.1800000000001,2021-08-26,2021-08,0.985993607821019,VIP
10357,1003.81,3,2021-11-24,2024-03-20,847.0,334.6033333333333,1003.81,2023-05-09,2023-05,0.9856175972927242,VIP
10357,1003.81,3,2021-11-24,2024-03-20,847.0,334.6033333333333,1003.81,2021-04-14,2021-04,0.9856175972927242,VIP
10357,1003.81,3,2021-11-24,2024-03-20,847.0,334.6033333333333,1003.81,2022-04-29,2022-04,0.9856175972927242,VIP
12258,1001.6200000000001,3,2021-09-05,2022-10-23,413.0,333.8733333333334,1001.6200000000001,2023-03-08,2023-03,0.985053581500282,VIP
12258,1001.6200000000001,3,2021-09-05,2022-10-23,413.0,333.8733333333334,1001.6200000000001,2021-12-13,2021-12,0.985053581500282,VIP
12258,1001.6200000000001,3,2021-09-05,2022-10-23,413.0,333.8733333333334,1001.6200000000001,2021-07-05,2021-07,0.985053581500282,VIP
12258,1001.6200000000001,3,2021-09-05,2022-10-23,413.0,333.8733333333334,1001.6200000000001,2021-02-20,2021-02,0.985053581500282,VIP
12258,1001.6200000000001,3,2021-09-05,2022-10-23,413.0,333.8733333333334,1001.6200000000001,2021-04-23,2021-04,0.985053581500282,VIP
12258,1001.6200000000001,3,2021-09-05,2022-10-23,413.0,333.8733333333334,1001.6200000000001,2022-08-04,2022-08,0.985053581500282,VIP
12258,1001.6200000000001,3,2021-09-05,2022-10-23,413.0,333.8733333333334,1001.6200000000001,2022-10-10,2022-10,0.985053581500282,VIP
12258,1001.6200000000001,3,2021-09-05,2022-10-23,413.0,333.8733333333334,1001.6200000000001,2022-10-15,2022-10,0.985053581500282,VIP
12258,1001.6200000000001,3,2021-09-05,2022-10-23,413.0,333.8733333333334,1001.6200000000001,2022-04-10,2022-04,0.985053581500282,VIP
10820,1000.8000000000001,6,2021-07-24,2024-02-04,925.0,166.8,1000.8000000000001,2021-01-01,2021-01,0.9842075578116187,VIP
10820,1000.8000000000001,6,2021-07-24,2024-02-04,925.0,166.8,1000.8000000000001,2023-03-17,2023-03,0.9842075578116187,VIP
10820,1000.8000000000001,6,2021-07-24,2024-02-04,925.0,166.8,1000.8000000000001,2021-03-23,2021-03,0.9842075578116187,VIP
10820,1000.8000000000001,6,2021-07-24,2024-02-04,925.0,166.8,1000.8000000000001,2021-12-24,2021-12,0.9842075578116187,VIP
10820,1000.8000000000001,6,2021-07-24,2024-02-04,925.0,166.8,1000.8000000000001,2021-01-03,2021-01,0.9842075578116187,VIP
10820,1000.8000000000001,6,2021-07-24,2024-02-04,925.0,166.8,1000.8000000000001,2023-03-25,2023-03,0.9842075578116187,VIP
10820,1000.8000000000001,6,2021-07-24,2024-02-04,925.0,166.8,1000.8000000000001,2022-01-24,2022-01,0.9842075578116187,VIP
10820,1000.8000000000001,6,2021-07-24,2024-02-04,925.0,166.8,1000.8000000000001,2023-02-17,2023-02,0.9842075578116187,VIP
10820,1000.8000000000001,6,2021-07-24,2024-02-04,925.0,166.8,1000.8000000000001,2023-06-06,2023-06,0.9842075578116187,VIP
10209,999.3100000000001,4,2022-03-20,2023-05-20,426.0,249.82750000000001,999.3100000000001,2022-10-08,2022-10,0.9834555367550292,VIP
10209,999.3100000000001,4,2022-03-20,2023-05-20,426.0,249.82750000000001,999.3100000000001,2023-03-13,2023-03,0.9834555367550292,VIP
10209,999.3100000000001,4,2022-03-20,2023-05-20,426.0,249.82750000000001,999.3100000000001,2021-11-10,2021-11,0.9834555367550292,VIP
10209,999.3100000000001,4,2022-03-20,2023-05-20,426.0,249.82750000000001,999.3100000000001,2022-02-05,2022-02,0.9834555367550292,VIP
10209,999.3100000000001,4,2022-03-20,2023-05-20,426.0,249.82750000000001,999.3100000000001,2021-09-18,2021-09,0.9834555367550292,VIP
10209,999.3100000000001,4,2022-03-20,2023-05-20,426.0,249.82750000000001,999.3100000000001,2022-03-11,2022-03,0.9834555367550292,VIP
10209,999.3100000000001,4,2022-03-20,2023-05-20,426.0,249.82750000000001,999.3100000000001,2022-10-12,2022-10,0.9834555367550292,VIP
10092,998.98,4,2022-01-12,2023-07-20,554.0,249.745,998.98,2021-12-11,2021-12,0.9828445196465501,VIP
10092,998.98,4,2022-01-12,2023-07-20,554.0,249.745,998.98,2021-02-09,2021-02,0.9828445196465501,VIP
10092,998.98,4,2022-01-12,2023-07-20,554.0,249.745,998.98,2023-01-15,2023-01,0.9828445196465501,VIP
10092,998.98,4,2022-01-12,2023-07-20,554.0,249.745,998.98,2022-08-20,2022-08,0.9828445196465501,VIP
10092,998.98,4,2022-01-12,2023-07-20,554.0,249.745,998.98,2022-09-14,2022-09,0.9828445196465501,VIP
10092,998.98,4,2022-01-12,2023-07-20,554.0,249.745,998.98,2021-12-14,2021-12,0.9828445196465501,VIP
11749,994.98,4,2022-04-15,2023-08-30,502.0,248.745,994.98,2022-03-31,2022-03,0.9822335025380711,VIP
11749,994.98,4,2022-04-15,2023-08-30,502.0,248.745,994.98,2023-03-28,2023-03,0.9822335025380711,VIP
11749,994.98,4,2022-04-15,2023-08-30,502.0,248.745,994.98,2022-10-30,2022-10,0.9822335025380711,VIP
11749,994.98,4,2022-04-15,2023-08-30,502.0,248.745,994.98,2022-08-14,2022-08,0.9822335025380711,VIP
11749,994.98,4,2022-04-15,2023-08-30,502.0,248.745,994.98,2021-12-01,2021-12,0.9822335025380711,VIP
11749,994.98,4,2022-04-15,2023-08-30,502.0,248.745,994.98,2021-03-28,2021-03,0.9822335025380711,VIP
11749,994.98,4,2022-04-15,2023-08-30,502.0,248.745,994.98,2021-03-31,2021-03,0.9822335025380711,VIP
11625,994.9000000000001,5,2022-03-18,2023-07-12,481.0,198.98000000000002,994.9000000000001,2022-08-26,2022-08,0.9814344801654447,VIP
11625,994.9000000000001,5,2022-03-18,2023-07-12,481.0,198.98000000000002,994.9000000000001,2022-09-05,2022-09,0.9814344801654447,VIP
11625,994.9000000000001,5,2022-03-18,2023-07-12,481.0,198.98000000000002,994.9000000000001,2021-06-29,2021-06,0.9814344801654447,VIP
11625,994.9000000000001,5,2022-03-18,2023-07-12,481.0,198.98000000000002,994.9000000000001,2021-08-30,2021-08,0.9814344801654447,VIP
11625,994.9000000000001,5,2022-03-18,2023-07-12,481.0,198.98000000000002,994.9000000000001,2023-01-01,2023-01,0.9814344801654447,VIP
11625,994.9000000000001,5,2022-03-18,2023-07-12,481.0,198.98000000000002,994.9000000000001,2022-08-31,2022-08,0.9814344801654447,VIP
11625,994.9000000000001,5,2022-03-18,2023-07-12,481.0,198.98000000000002,994.9000000000001,2022-04-10,2022-04,0.9814344801654447,VIP
11625,994.9000000000001,5,2022-03-18,2023-07-12,481.0,198.98000000000002,994.9000000000001,2022-11-15,2022-11,0.9814344801654447,VIP
11625,994.9000000000001,5,2022-03-18,2023-07-12,481.0,198.98000000000002,994.9000000000001,2022-12-23,2022-12,0.9814344801654447,VIP
11625,994.9000000000001,5,2022-03-18,2023-07-12,481.0,198.98000000000002,994.9000000000001,2021-11-24,2021-11,0.9814344801654447,VIP
11520,993.8199999999999,4,2022-06-12,2023-01-11,213.0,248.45499999999998,993.8199999999999,2021-07-30,2021-07,0.980729460424892,VIP
11520,993.8199999999999,4,2022-06-12,2023-01-11,213.0,248.45499999999998,993.8199999999999,2021-07-15,2021-07,0.980729460424892,VIP
11520,993.8199999999999,4,2022-06-12,2023-01-11,213.0,248.45499999999998,993.8199999999999,2021-09-12,2021-09,0.980729460424892,VIP
11520,993.8199999999999,4,2022-06-12,2023-01-11,213.0,248.45499999999998,993.8199999999999,2022-07-30,2022-07,0.980729460424892,VIP
11520,993.8199999999999,4,2022-06-12,2023-01-11,213.0,248.45499999999998,993.8199999999999,2022-04-18,2022-04,0.980729460424892,VIP
